Make,Model,Price,Year,Kilometer,Transmission,Location,Color,Owner,Seller Type,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power BHP,Max Power RPM,Max Torque Nm,Max Torque RPM,Drivetrain_FWD,Drivetrain_RWD,Fuel Type_CNG + CNG,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Hybrid,Fuel Type_LPG,Fuel Type_Petrol,Fuel Type_Petrol + LPG
Maruti Suzuki,Alto VXi,12.36308066783498,0.7352941176470589,11.192733974822708,Manual,Panchkula,White,1,Individual,998.0,3620.0,1475.0,1460.0,5.0,35.0,67.0,6200.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
Jaguar,XF Prestige Diesel CBU,15.137266664613225,0.9117647058823529,9.510519035757246,Automatic,Delhi,Silver,2,Individual,1999.0,5067.0,2091.0,1457.0,5.0,66.0,177.0,4000.0,0.8936170212765957,1750.0,False,True,False,True,False,False,False,False,False
Mercedes-Benz,E-Class E 200 Exclusive [2019-2019],15.775605482856605,1.0,7.824445930877619,Automatic,Noida,Grey,1,Individual,1991.0,5063.0,1860.0,1494.0,5.0,80.0,194.0,5800.0,0.3404255319148936,1600.0,False,True,False,False,False,False,False,True,False
Maruti Suzuki,Baleno Delta 1.2,13.384729180332174,0.8823529411764706,10.373522431293592,Manual,Delhi,Blue,1,Individual,1197.0,3995.0,1745.0,1500.0,5.0,37.0,83.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
Mahindra,Scorpio S4 1.99 [2016-2017],13.76421831620775,0.8529411764705882,10.915106645867503,Manual,Patna,White,2,Individual,1997.0,4456.0,1820.0,1995.0,8.0,60.0,120.0,4000.0,0.2553191489361702,1800.0,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Celerio VXi AMT,12.938442943086665,0.7647058823529411,11.004047942422254,Automatic,Bangalore,Grey,1,Individual,998.0,3600.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
Hyundai,Creta 1.6 SX,14.375126917328105,0.9705882352941176,9.546884034617925,Manual,Chennai,Black,1,Individual,1582.0,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,0.19148936170212766,1900.0,True,False,False,True,False,False,False,False,False
Hyundai,Creta E Plus 1.6 Petrol,13.864301674514206,0.8823529411764706,10.458578834600106,Manual,Hyderabad,White,1,Individual,1591.0,4270.0,1780.0,1665.0,5.0,55.0,122.0,6400.0,-0.2936170212765957,4850.0,True,False,False,False,False,False,False,True,False
Hyundai,Elite i20 Asta 1.2,13.345508528717259,0.8529411764705882,10.645448706505872,Manual,Patna,Silver,1,Individual,1197.0,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
Toyota,Glanza G,13.664688831019712,0.9705882352941176,9.308464769969381,Manual,Bangalore,Blue,1,Individual,1197.0,3995.0,1745.0,1510.0,5.0,37.0,82.0,6000.0,-0.4553191489361702,4200.0,True,False,False,False,False,False,False,True,False
Ford,Ecosport Trend 1.5 Ti-VCT,13.02805489573287,0.7647058823529411,10.819798284210286,Manual,Delhi,White,2,Individual,1499.0,3999.0,1765.0,1708.0,5.0,52.0,109.0,6300.0,-0.3404255319148936,4400.0,True,False,False,False,False,False,False,True,False
Audi,A4 2.0 TDI (143bhp),14.269766465162304,0.7647058823529411,9.61587214452889,Automatic,Delhi,Red,1,Individual,1968.0,4701.0,1826.0,1427.0,5.0,63.0,141.0,4200.0,0.425531914893617,1750.0,True,False,False,True,False,False,False,False,False
BMW,5-Series 530d M Sport [2013-2017],14.285514812209815,0.7352941176470589,11.289794413577894,Automatic,Delhi,Blue,2,Individual,2993.0,4899.0,2094.0,1464.0,5.0,65.0,258.0,4000.0,1.446808510638298,1500.0,False,True,False,True,False,False,False,False,False
Mahindra,TUV300 T6 Plus,13.652992804936396,0.9117647058823529,11.357931096004025,Manual,Bhopal,White,1,Commercial Registration,1493.0,3995.0,1835.0,1839.0,7.0,60.0,100.0,3750.0,0.0851063829787234,1600.0,False,True,False,True,False,False,False,False,False
Hyundai,Santro Sportz [2018-2020],13.151924121391561,1.0,8.130353547431238,Manual,Ludhiana,Others,1,Individual,1086.0,3610.0,1645.0,1560.0,5.0,35.0,68.0,5500.0,-0.5148936170212766,4500.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Eeco 7 STR [2019-2020],13.017005083966255,0.8823529411764706,10.373522431293592,Manual,Udupi,White,2,Individual,1196.0,3675.0,1475.0,1800.0,7.0,40.0,73.0,6000.0,-0.5063829787234042,3000.0,False,True,False,False,False,False,False,True,False
