Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power BHP,Max Power RPM,Max Torque Nm,Max Torque RPM
BMW,2 Series Gran Coupe 220d M Sport [2020-2021],15.226497775576945,0.9411764705882353,9.404013917106361,Diesel,Automatic,Hyderabad,Blue,First,Corporate,0.4380083855631499,FWD,4526.0,1800.0,1420.0,0.5,50.0,188.0,4000.0,400.0,1750.0
Land Rover,Discovery Sport HSE Petrol 7-Seater,15.444751293772967,0.9117647058823529,10.104180975012746,Petrol,Automatic,Bangalore,Blue,Second,Individual,0.4440810225422817,AWD,4600.0,2069.0,1724.0,0.8333333333333334,65.0,236.0,5500.0,340.0,1750.0
Hyundai,i20 Active 1.2 SX,13.296318365198623,0.7941176470588235,10.714439990727769,Petrol,Manual,Thane,White,First,Individual,-0.7734826917736448,FWD,3995.0,1760.0,1555.0,0.5,45.0,82.0,6000.0,115.0,4000.0
Hyundai,Venue SX (O) 1.0 Turbo iMT,13.864301674514206,0.9705882352941176,8.922791623969637,Petrol,Manual,Hyderabad,Blue,First,Individual,-1.0755963814854521,FWD,3995.0,1770.0,1605.0,0.5,45.0,118.0,6000.0,172.0,1500.0
Hyundai,Verna Fluidic 1.6 VTVT SX AT,13.377007146164305,0.7941176470588235,10.971657815702502,Petrol,Automatic,Mumbai,Silver,First,Individual,-0.17532794932916224,FWD,4370.0,1700.0,1475.0,0.5,43.0,121.0,6300.0,158.0,4200.0
Honda,Amaze 1.2 S AT i-VTEC,12.873904582205107,0.7647058823529411,11.112462823634855,Petrol,Automatic,Delhi,Red,First,Individual,-0.7719645325288619,FWD,3990.0,1680.0,1505.0,0.5,35.0,87.0,6000.0,109.0,4500.0
Mercedes-Benz,GLA 200 Sport,14.946912992035967,0.9117647058823529,10.085850775128717,Petrol,Automatic,Delhi,Red,First,Individual,0.4319357485840181,FWD,4424.0,1804.0,1494.0,0.5,50.0,181.0,5500.0,300.0,1200.0
BMW,X3 xDrive 20d Luxury Line [2018-2020],15.150511887854474,0.8823529411764706,11.373674891823535,Diesel,Automatic,Raipur,Blue,First,Individual,0.4380083855631499,AWD,4657.0,1881.0,1678.0,0.5,67.0,190.0,4000.0,400.0,1750.0
Toyota,Corolla Altis 1.8 G,12.73670383776449,0.6764705882352942,11.599112335481124,Petrol,Manual,Mumbai,White,Second,Individual,0.13285837736177677,FWD,4540.0,1760.0,1480.0,0.5,55.0,131.23254237288137,4801.317966101695,328.3597025016903,2596.0838404327246
Maruti Suzuki,Swift DZire VXI,13.017005083966255,0.7647058823529411,10.859018228147887,Petrol,Manual,Delhi,Silver,First,Individual,-0.7734826917736448,FWD,3995.0,1695.0,1555.0,0.5,42.0,85.0,6000.0,114.0,4000.0
BMW,X5 3.0d,14.151983508870947,0.6176470588235294,11.652696102959753,Diesel,Automatic,Coimbatore,Green,Second,Individual,1.9531313118565348,AWD,4854.0,1933.0,1776.0,0.5,85.0,131.23254237288137,4801.317966101695,328.3597025016903,2596.0838404327246
Maruti Suzuki,Swift DZire VDI,12.899222326086994,0.7941176470588235,11.082157933374816,Diesel,Manual,Delhi,Silver,Second,Individual,-0.6960565702897143,FWD,3995.0,1695.0,1555.0,0.5,42.0,74.0,4000.0,190.0,2000.0
Toyota,Fortuner 2.8 4x2 AT [2016-2020],15.096444681204078,0.8823529411764706,8.962007209588313,Diesel,Automatic,Mumbai,White,First,Individual,1.5918094115981924,RWD,4795.0,1855.0,1835.0,0.8333333333333334,80.0,174.0,3400.0,450.0,1600.0
Toyota,Corolla Altis VL AT Petrol,14.316286451937186,0.8823529411764706,10.162577230623807,Petrol,Automatic,Pune,Brown,First,Corporate,0.1389310143409086,FWD,4620.0,1775.0,1475.0,0.5,55.0,138.0,6400.0,173.0,4000.0
Maruti Suzuki,Swift DZire VDI,13.017005083966255,0.7647058823529411,11.225256725762893,Diesel,Manual,Ludhiana,White,Second,Individual,-0.6960565702897143,FWD,3995.0,1695.0,1555.0,0.5,42.0,74.0,4000.0,190.0,2000.0
Toyota,Fortuner 3.0 4x2 AT,14.151983508870947,0.7647058823529411,11.870606902224587,Diesel,Automatic,Faridabad,White,Second,Individual,1.9364315601639224,RWD,4705.0,1840.0,1850.0,0.8333333333333334,80.0,169.0,3600.0,360.0,1400.0
Mercedes-Benz,GLA 200 CDI Sport,14.711598990684092,0.8529411764705882,10.12667110305036,Diesel,Automatic,Mumbai,White,Second,Individual,0.6626959537910266,FWD,4417.0,1804.0,1494.0,0.5,50.0,134.0,3600.0,300.0,1600.0
Maruti Suzuki,Swift DZire VDI,13.26212705890841,0.8529411764705882,10.463131911491967,Diesel,Manual,Patna,White,First,Individual,-0.6960565702897143,FWD,3995.0,1695.0,1555.0,0.5,42.0,74.0,4000.0,190.0,2000.0
Mercedes-Benz,GLA 200 Sport,14.626441218624949,0.7941176470588235,10.673618922112436,Petrol,Automatic,Pune,Silver,First,Corporate,0.4319357485840181,FWD,4424.0,1804.0,1494.0,0.5,50.0,181.0,5500.0,300.0,1200.0
Maruti Suzuki,Ritz Vdi BS-IV,12.524530013005734,0.7352941176470589,11.359611101999183,Diesel,Manual,Ambala Cantt,Silver,Second,Individual,-0.6960565702897143,FWD,3775.0,1680.0,1620.0,0.5,43.0,73.0,4000.0,190.0,2000.0
Toyota,Innova 2.5 ZX 7 STR BS-IV,13.815511557963774,0.7647058823529411,11.974714194131336,Diesel,Manual,Ahmedabad,Silver,Second,Individual,1.1955698487098423,RWD,4585.0,1760.0,1760.0,0.8333333333333334,55.0,100.0,3600.0,200.0,1400.0
Maruti Suzuki,Swift DZire VXI,13.049794835104816,0.7647058823529411,11.082157933374816,Petrol,Manual,Ahmedabad,White,Second,Individual,-0.7734826917736448,FWD,3995.0,1695.0,1555.0,0.5,42.0,85.0,6000.0,114.0,4000.0
Mahindra,Scorpio SLE BS-IV,12.983101310070822,0.7352941176470589,11.669937760751914,Diesel,Manual,Kanpur,White,First,Individual,0.7173496866032129,RWD,4430.0,1817.0,1975.0,1.0,60.0,120.0,4000.0,290.0,1800.0
Mercedes-Benz,C-Class C 220 CDI Avantgarde,14.790070575320824,0.8529411764705882,11.156264806643742,Diesel,Automatic,Pune,Brown,Second,Individual,0.6626959537910266,RWD,4686.0,1810.0,1442.0,0.5,66.0,168.0,3000.0,400.0,1400.0
Kia,Seltos HTK 1.5 Diesel [2020-2021],14.077875591662238,0.9411764705882353,10.203629181337648,Diesel,Manual,Jaipur,Silver,First,Individual,-0.3241075553178914,FWD,4315.0,1800.0,1645.0,0.5,50.0,113.0,4000.0,250.0,1500.0
Honda,City SV,13.641158361294979,0.9117647058823529,10.434145214930487,Petrol,Manual,Delhi,White,First,Individual,-0.31803491833875963,FWD,4440.0,1695.0,1495.0,0.5,40.0,117.0,6600.0,145.0,4600.0
Volvo,S90 D4 Inscription,15.607270193858982,0.9411764705882353,7.8636512654486515,Diesel,Automatic,Mumbai,Blue,First,Individual,0.39853624519879316,FWD,4963.0,1879.0,1443.0,0.5,55.0,187.0,4250.0,400.0,1750.0
Maruti Suzuki,XL6 Zeta MT Petrol,14.034646891093473,0.9705882352941176,8.887376485379763,Petrol,Manual,Udupi,White,First,Individual,-0.3711704919061629,FWD,4445.0,1775.0,1700.0,0.6666666666666666,45.0,103.0,6000.0,138.0,4400.0
Renault,Duster 110 PS RXL 4X2 AMT [2016-2017],13.560619598657233,0.8529411764705882,11.112462823634855,Diesel,Automatic,Mumbai,White,First,Individual,-0.37268865115094585,FWD,4315.0,1822.0,1695.0,0.5,50.0,108.0,3900.0,248.0,2250.0
Maruti Suzuki,DZire VXi,13.437175577097312,0.9117647058823529,11.211833885608513,Petrol,Manual,Pune,Blue,First,Individual,-0.7734826917736448,FWD,3995.0,1735.0,1515.0,0.5,37.0,89.0,6000.0,113.0,4400.0
Mahindra,Bolero SLE BS III,13.384729180332174,0.8529411764705882,11.034905792929415,Diesel,Manual,Lucknow,White,First,Individual,1.239596466808548,RWD,4107.0,1745.0,1880.0,0.8333333333333334,52.154656390494544,63.0,3200.0,195.0,1400.0
Mahindra,Thar LX 4-STR Hard Top Petrol MT,14.220976332738882,0.9705882352941176,8.987321812850125,Petrol,Manual,Agra,Red,Second,Individual,0.4410447040527158,AWD,3985.0,1820.0,1844.0,0.3333333333333333,57.0,150.0,5000.0,300.0,1250.0
Honda,City 1.5 V MT,13.005831808336863,0.7058823529411765,11.6172944892629,Petrol,Manual,Ernakulam,Red,First,Individual,-0.31803491833875963,FWD,4440.0,1695.0,1485.0,0.5,42.0,116.0,6600.0,146.0,4800.0
Mahindra,XUV500 W8,13.51440681653079,0.7352941176470589,11.333272344730547,Diesel,Manual,Hyderabad,Black,First,Individual,0.7173496866032129,FWD,4585.0,1890.0,1785.0,0.8333333333333334,70.0,140.0,3750.0,330.0,2800.0
Renault,Kwid RXT [2015-2019],12.676079399771027,0.8235294117647058,11.06665398721974,Petrol,Manual,Mohali,Silver,First,Individual,-1.3777100711972592,FWD,3679.0,1579.0,1478.0,0.5,28.0,53.0,5678.0,72.0,4386.0
Toyota,Fortuner 2.8 4x2 AT [2016-2020],14.849051205633891,0.9117647058823529,11.177466714598282,Diesel,Automatic,Delhi,White,Second,Individual,1.5918094115981924,RWD,4795.0,1855.0,1835.0,0.8333333333333334,80.0,174.0,3400.0,450.0,1600.0
Mahindra,XUV500 W9 [2018-2020],13.924365859736941,0.8823529411764706,10.978336380152186,Diesel,Manual,Kolkata,Grey,First,Individual,0.7173496866032129,FWD,4585.0,1890.0,1785.0,0.8333333333333334,70.0,153.0,3750.0,360.0,1750.0
BMW,3-Series 320d Luxury Edition,15.330638010707329,0.9705882352941176,10.085850775128717,Diesel,Automatic,Delhi,White,First,Individual,0.4380083855631499,RWD,4709.0,1827.0,1435.0,0.5,59.0,188.0,4000.0,400.0,1750.0
Tata,Safari 2.2 EX 4x2,13.26212705890841,0.7352941176470589,11.184435286790631,Diesel,Manual,Ahmedabad,White,Second,Individual,0.7173496866032129,RWD,4655.0,1965.0,1922.0,0.8333333333333334,55.0,138.0,4000.0,320.0,1700.0
Maruti Suzuki,Celerio ZXi [2017-2019],12.876465396508989,0.8529411764705882,10.085850775128717,Petrol,Manual,Patna,Silver,First,Individual,-1.0755963814854521,FWD,3600.0,1600.0,1560.0,0.5,35.0,67.0,6000.0,90.0,3500.0
Toyota,Urban Cruiser Premium Grade AT,13.864301674514206,0.9705882352941176,7.555381944240273,Petrol,Automatic,Varanasi,White,First,Individual,-0.3711704919061629,FWD,3995.0,1790.0,1640.0,0.5,48.0,103.0,6000.0,138.0,4400.0
Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],13.217675375388819,0.8823529411764706,10.933124826700707,Petrol,Manual,Hyderabad,Grey,First,Individual,-0.7734826917736448,FWD,3765.0,1660.0,1520.0,0.5,43.0,81.0,6000.0,114.0,4000.0
Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],15.815638428242373,0.9705882352941176,8.853808274977197,Diesel,Automatic,Mumbai,Grey,First,Individual,0.3696912195479171,RWD,5063.0,1860.0,1494.0,0.5,80.0,192.0,3800.0,400.0,1600.0
Mercedes-Benz,S-Class S 500,14.444119750719839,0.6764705882352942,11.184435286790631,Petrol,Automatic,Mumbai,Silver,First,Individual,4.488457250644063,RWD,5246.0,1899.0,1494.0,0.3333333333333333,80.0,453.0,5250.0,700.0,1800.0
Honda,City 1.5 V MT,12.502470376049185,0.6470588235294118,11.19822841866684,Petrol,Manual,Delhi,Silver,Second,Individual,-0.31803491833875963,FWD,4420.0,1695.0,1480.0,0.5,42.0,131.23254237288137,4801.317966101695,328.3597025016903,2596.0838404327246
Maruti Suzuki,Alto VXi (O),12.899222326086994,0.9117647058823529,9.99884318585288,Petrol,Manual,Ludhiana,White,First,Individual,-1.0755963814854521,FWD,3545.0,1490.0,1475.0,0.5,35.0,67.0,6000.0,90.0,3500.0
Ford,Endeavour Sport 2.0 4x4 AT,15.226497775576945,0.9705882352941176,9.852246888342531,Diesel,Automatic,Hyderabad,White,First,Individual,0.43952654480793285,AWD,4903.0,1869.0,1837.0,0.8333333333333334,80.0,168.0,3500.0,420.0,2000.0
Skoda,Superb L&K TSI AT,14.669926311652166,0.8823529411764706,9.555418330069251,Petrol,Automatic,Pune,Brown,First,Individual,0.1389310143409086,FWD,4861.0,1864.0,1483.0,0.5,66.0,177.0,5100.0,250.0,1250.0
Hyundai,i10 Magna 1.2 Kappa2,12.506180941677357,0.7058823529411765,10.626217806887722,Petrol,Manual,Mumbai,Silver,First,Individual,-0.7734826917736448,FWD,3585.0,1595.0,1550.0,0.5,35.0,79.0,6000.0,7619.0,4000.0
Hyundai,Santa Fe 2WD AT [2014-2017],13.976779556623864,0.7647058823529411,11.384398671280563,Diesel,Automatic,Bangalore,White,Second,Individual,0.7477128714988719,AWD,4690.0,1880.0,1690.0,0.8333333333333334,64.0,194.0,3800.0,437.0,1800.0
Toyota,Fortuner 2.8 4x2 MT [2016-2020],14.99416586199818,0.8823529411764706,12.06105265381003,Diesel,Manual,Bangalore,White,First,Individual,1.5918094115981924,RWD,4795.0,1855.0,1835.0,0.8333333333333334,80.0,174.0,3400.0,420.0,1600.0
BMW,3-Series 320d Luxury Line [2014-2016],14.557448378884015,0.7647058823529411,11.542493975902508,Diesel,Automatic,Lucknow,Black,Second,Individual,0.4380083855631499,RWD,4624.0,2031.0,1429.0,0.5,52.154656390494544,184.0,4000.0,380.0,1750.0
Lexus,ES 300h Exquisite [2020-2021],15.46416937585933,0.9411764705882353,9.546884034617925,Hybrid,Automatic,Delhi,Blue,First,Individual,1.1849427339963616,FWD,4975.0,1865.0,1445.0,0.5,50.0,176.0,5700.0,221.0,3600.0
Skoda,Superb Style TSI AT,14.316286451937186,0.8529411764705882,10.867787191096594,Petrol,Automatic,Mumbai,Black,First,Individual,0.1389310143409086,FWD,4861.0,1864.0,1483.0,0.5,66.0,177.0,5100.0,250.0,1250.0
Toyota,Corolla Altis VL AT Petrol,14.328334783195153,0.9117647058823529,10.571342565808699,Petrol,Automatic,Ahmedabad,Brown,Second,Individual,0.1389310143409086,FWD,4620.0,1775.0,1475.0,0.5,55.0,138.0,6400.0,173.0,4000.0
Hyundai,Venue SX 1.4 CRDi,13.976779556623864,0.9705882352941176,10.533615057927772,Diesel,Manual,Nashik,White,First,Individual,-0.4713690020618376,FWD,3995.0,1770.0,1605.0,0.5,45.0,89.0,4000.0,220.0,1500.0
Mercedes-Benz,GLC 220 d Progressive,15.068273812173887,0.8529411764705882,11.184435286790631,Diesel,Automatic,Faridabad,White,First,Individual,0.6626959537910266,AWD,4656.0,1890.0,1639.0,0.5,66.0,168.0,3000.0,400.0,1400.0
Maruti Suzuki,Alto 800 Std,12.100717685412471,0.7647058823529411,10.778977123006351,Petrol,Manual,Ranchi,Silver,Third,Individual,-1.382264548931608,FWD,3395.0,1490.0,1475.0,0.5,35.0,47.0,6000.0,69.0,3500.0
Mahindra,Thar LX 4-STR Hard Top Diesel AT,14.444119750719839,1.0,9.61587214452889,Diesel,Automatic,Delhi,Grey,First,Individual,0.7249404828271276,AWD,3985.0,1820.0,1844.0,0.3333333333333333,57.0,130.0,3750.0,300.0,1600.0
Maruti Suzuki,Ciaz S 1.4 MT,13.279368835614243,0.8823529411764706,10.34177474101152,Petrol,Manual,Kolkata,Brown,First,Individual,-0.5062866646918455,FWD,4490.0,1730.0,1485.0,0.5,43.0,91.0,6000.0,130.0,4000.0
Maruti Suzuki,Swift DZire VDI,12.468440756144114,0.6764705882352942,11.407576060361786,Diesel,Manual,Chandigarh,White,Second,Individual,-0.6960565702897143,FWD,3995.0,1695.0,1555.0,0.5,42.0,74.0,4000.0,190.0,2000.0
Maruti Suzuki,Swift ZXi AMT [2018-2019],13.451668563394815,0.8823529411764706,8.987321812850125,Petrol,Automatic,Mumbai,Blue,First,Individual,-0.7734826917736448,FWD,3840.0,1735.0,1530.0,0.5,37.0,82.0,6000.0,113.0,4200.0
Mahindra,XUV500 W10 AT,13.81049801614073,0.8235294117647058,11.561725152903833,Diesel,Automatic,Mumbai,Grey,Second,Individual,0.7173496866032129,FWD,4585.0,1890.0,1785.0,0.8333333333333334,70.0,138.0,3750.0,330.0,1600.0
Honda,City 1.5 V AT,12.409017571151187,0.6470588235294118,11.461642696843066,Petrol,Automatic,Gurgaon,Grey,Second,Individual,-0.31803491833875963,FWD,4420.0,1695.0,1480.0,0.5,42.0,131.23254237288137,4801.317966101695,328.3597025016903,2596.0838404327246
Maruti Suzuki,Alto VXi,12.36308066783498,0.7352941176470589,11.192733974822708,Petrol,Manual,Panchkula,White,First,Individual,-1.0755963814854521,FWD,3620.0,1475.0,1460.0,0.5,35.0,67.0,6200.0,90.0,3500.0
Jaguar,XF Prestige Diesel CBU,15.137266664613225,0.9117647058823529,9.510519035757246,Diesel,Automatic,Delhi,Silver,Second,Individual,0.4440810225422817,RWD,5067.0,2091.0,1457.0,0.5,66.0,177.0,4000.0,430.0,1750.0
Mercedes-Benz,E-Class E 200 Exclusive [2019-2019],15.775605482856605,1.0,7.824445930877619,Petrol,Automatic,Noida,Grey,First,Individual,0.4319357485840181,RWD,5063.0,1860.0,1494.0,0.5,80.0,194.0,5800.0,300.0,1600.0
Maruti Suzuki,Baleno Delta 1.2,13.384729180332174,0.8823529411764706,10.373522431293592,Petrol,Manual,Delhi,Blue,First,Individual,-0.7734826917736448,FWD,3995.0,1745.0,1500.0,0.5,37.0,83.0,6000.0,115.0,4000.0
Mahindra,Scorpio S4 1.99 [2016-2017],13.76421831620775,0.8529411764705882,10.915106645867503,Diesel,Manual,Patna,White,Second,Individual,0.4410447040527158,RWD,4456.0,1820.0,1995.0,1.0,60.0,120.0,4000.0,280.0,1800.0
Maruti Suzuki,Celerio VXi AMT,12.938442943086665,0.7647058823529411,11.004047942422254,Petrol,Automatic,Bangalore,Grey,First,Individual,-1.0755963814854521,FWD,3600.0,1600.0,1560.0,0.5,35.0,67.0,6000.0,90.0,3500.0
Hyundai,Creta 1.6 SX,14.375126917328105,0.9705882352941176,9.546884034617925,Diesel,Manual,Chennai,Black,First,Individual,-0.1889913825322088,FWD,4270.0,1780.0,1630.0,0.5,60.0,126.0,4000.0,265.0,1900.0
Hyundai,Creta E Plus 1.6 Petrol,13.864301674514206,0.8823529411764706,10.458578834600106,Petrol,Manual,Hyderabad,White,First,Individual,-0.17532794932916224,FWD,4270.0,1780.0,1665.0,0.5,55.0,122.0,6400.0,151.0,4850.0
Hyundai,Elite i20 Asta 1.2,13.345508528717259,0.8529411764705882,10.645448706505872,Petrol,Manual,Patna,Silver,First,Individual,-0.7734826917736448,FWD,3985.0,1734.0,1505.0,0.5,45.0,82.0,6000.0,115.0,4000.0
Toyota,Glanza G,13.664688831019712,0.9705882352941176,9.308464769969381,Petrol,Manual,Bangalore,Blue,First,Individual,-0.7734826917736448,FWD,3995.0,1745.0,1510.0,0.5,37.0,82.0,6000.0,113.0,4200.0
Ford,Ecosport Trend 1.5 Ti-VCT,13.02805489573287,0.7647058823529411,10.819798284210286,Petrol,Manual,Delhi,White,Second,Individual,-0.3149985998491937,FWD,3999.0,1765.0,1708.0,0.5,52.0,109.0,6300.0,140.0,4400.0
Audi,A4 2.0 TDI (143bhp),14.269766465162304,0.7647058823529411,9.61587214452889,Diesel,Automatic,Delhi,Red,First,Individual,0.3970180859540102,FWD,4701.0,1826.0,1427.0,0.5,63.0,141.0,4200.0,320.0,1750.0
BMW,5-Series 530d M Sport [2013-2017],14.285514812209815,0.7352941176470589,11.289794413577894,Diesel,Automatic,Delhi,Blue,Second,Individual,1.9531313118565348,RWD,4899.0,2094.0,1464.0,0.5,65.0,258.0,4000.0,560.0,1500.0
Mahindra,TUV300 T6 Plus,13.652992804936396,0.9117647058823529,11.357931096004025,Diesel,Manual,Bhopal,White,First,Commercial Registration,-0.3241075553178914,RWD,3995.0,1835.0,1839.0,0.8333333333333334,60.0,100.0,3750.0,240.0,1600.0
Hyundai,Santro Sportz [2018-2020],13.151924121391561,1.0,8.130353547431238,Petrol,Manual,Ludhiana,Others,First,Individual,-0.9419983679445524,FWD,3610.0,1645.0,1560.0,0.5,35.0,68.0,5500.0,99.0,4500.0
Maruti Suzuki,Eeco 7 STR [2019-2020],13.017005083966255,0.8823529411764706,10.373522431293592,Petrol,Manual,Udupi,White,Second,Individual,-0.7750008510184279,RWD,3675.0,1475.0,1800.0,0.8333333333333334,40.0,73.0,6000.0,101.0,3000.0
Volkswagen,Tiguan Highline TDI,14.910784279814974,0.9411764705882353,9.792835282432533,Diesel,Automatic,Mumbai,White,First,Individual,0.3970180859540102,AWD,4486.0,1839.0,1672.0,0.5,71.0,141.0,4000.0,340.0,1750.0
Honda,City V CVT Petrol [2017-2019],13.854732232655556,0.9117647058823529,9.798182590890704,Petrol,Automatic,Delhi,Brown,First,Individual,-0.31803491833875963,FWD,4440.0,1695.0,1495.0,0.5,40.0,117.0,6600.0,145.0,4600.0
Porsche,Cayenne Coupe Platinum Edition,16.600521861931007,1.0,7.925518979786926,Petrol,Automatic,Mumbai,Blue,First,Individual,1.9561676303461006,AWD,4931.0,1983.0,1676.0,0.3333333333333333,75.0,335.0,5300.0,450.0,1340.0
Land Rover,Discovery HSE,14.839758790409885,0.8235294117647058,11.695255355062795,Diesel,Automatic,Delhi,Blue,First,Individual,1.9531313118565348,AWD,4838.0,1915.0,1837.0,0.8333333333333334,82.0,245.0,4000.0,600.0,2000.0
Maruti Suzuki,Swift LXi Special Edition,13.45883704259595,0.9117647058823529,9.305741456739435,Petrol,Manual,Chennai,Silver,Second,Individual,-0.7734826917736448,FWD,3840.0,1735.0,1530.0,0.5,37.0,82.0,6000.0,113.0,4200.0
Maruti Suzuki,Ciaz Delta 1.4 MT,13.534474352733596,0.8529411764705882,10.950824090522445,Petrol,Manual,Delhi,White,First,Individual,-0.5062866646918455,FWD,4490.0,1730.0,1485.0,0.5,43.0,91.0,6000.0,130.0,4000.0
BMW,X5 xDrive30d xLine,15.967272877502799,0.9411764705882353,9.984929281123371,Diesel,Automatic,Mumbai,Blue,First,Individual,1.9531313118565348,AWD,4922.0,2004.0,1745.0,0.5,80.0,262.0,4000.0,620.0,1500.0
Hyundai,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],13.112315061750808,0.8529411764705882,10.308985993422082,Petrol,Manual,Delhi,Orange,First,Individual,-0.7734826917736448,FWD,3765.0,1660.0,1520.0,0.5,43.0,81.0,6000.0,114.0,4000.0
Maruti Suzuki,Alto VXi,12.206077645517674,0.6764705882352942,10.839600519357369,Petrol,Manual,Mumbai,Orange,Second,Individual,-1.0755963814854521,FWD,3620.0,1475.0,1460.0,0.5,35.0,67.0,6200.0,90.0,3500.0
Maruti Suzuki,Baleno Delta 1.2,13.190023895035274,0.8529411764705882,10.460499954601437,Petrol,Manual,Mumbai,Grey,First,Corporate,-0.7734826917736448,FWD,3995.0,1745.0,1500.0,0.5,37.0,83.0,6000.0,115.0,4000.0
Hyundai,Creta 1.6 SX,13.85952744338105,0.8235294117647058,11.264476926102367,Diesel,Manual,Bangalore,Black,First,Individual,-0.1889913825322088,FWD,4270.0,1780.0,1630.0,0.5,60.0,126.0,4000.0,265.0,1900.0
Mahindra,Scorpio S2,13.765270393051685,0.8235294117647058,10.645448706505872,Diesel,Manual,Patna,White,First,Individual,1.239596466808548,RWD,4456.0,1820.0,1930.0,1.0,60.0,75.0,3200.0,200.0,1400.0
Audi,Q5 2.0 TDI quattro Technology Pack,14.805052123325165,0.8235294117647058,10.950824090522445,Diesel,Automatic,Gurgaon,White,First,Individual,0.3970180859540102,AWD,4629.0,1898.0,1653.0,0.5,75.0,174.0,4200.0,380.0,1750.0
Maruti Suzuki,Alto LXi CNG,11.951186847493476,0.6176470588235294,10.94822426823492,CNG,Manual,Kanpur,Gold,Second,Individual,-1.382264548931608,FWD,3495.0,1475.0,1460.0,0.5,35.0,39.0,6200.0,54.0,3000.0
Maruti Suzuki,Alto 800 Lxi,12.563750586299374,0.8529411764705882,10.610660904829166,Petrol,Manual,Jamshedpur,Silver,First,Individual,-1.382264548931608,FWD,3395.0,1490.0,1475.0,0.5,35.0,47.0,6000.0,69.0,3500.0
Mahindra,Scorpio S10,13.955273369904273,0.7647058823529411,11.502885230075814,Diesel,Manual,Ludhiana,Silver,First,Individual,0.7173496866032129,RWD,4456.0,1820.0,1995.0,1.0,60.0,120.0,4000.0,280.0,1800.0
Mercedes-Benz,GLE 300d 4MATIC LWB,15.918424577929366,0.9411764705882353,9.798182590890704,Diesel,Automatic,Delhi,Bronze,First,Individual,0.3696912195479171,AWD,4924.0,2157.0,1772.0,0.5,93.0,241.0,4200.0,500.0,1600.0
Audi,Q7 35 TDI Premium Plus + Sunroof,14.72175135802525,0.7058823529411765,11.678448377988165,Diesel,Automatic,Bangalore,Black,First,Individual,1.913659171492178,AWD,5089.0,1983.0,1737.0,0.8333333333333334,100.0,241.0,3800.0,550.0,1750.0
